db_id,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,locality,town_city,district,county,country,latitude,longitude
24531935,139950,2019-06-14,DY11 6QS,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37954700,-2.26119600
24651461,165000,2019-11-29,DY11 6QT,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37824900,-2.26037000
24626458,125000,2019-10-31,DY11 6QX,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38211600,-2.26004000
24759310,130000,2019-12-19,DY11 6QX,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38211600,-2.26004000
24856581,146000,2019-02-28,DY11 6QX,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38211600,-2.26004000
24655207,215000,2019-11-08,DY11 6QY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38257100,-2.25950900
24943534,166000,2019-06-21,DY11 6QY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38257100,-2.25950900
24274737,142000,2019-03-22,DY11 6RA,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38306900,-2.26003100
24693648,155000,2019-12-11,DY11 6RA,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38306900,-2.26003100
24734361,145000,2019-04-12,DY11 6RA,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38306900,-2.26003100
25130258,144000,2019-12-20,DY11 6RA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38306900,-2.26003100
24862266,123950,2019-08-30,DY11 6RD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38366900,-2.26119500
24970290,165000,2019-06-14,DY11 6RF,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38685600,-2.26305000
25056196,165000,2019-06-14,DY11 6RF,T,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38685600,-2.26305000
24316402,180000,2019-11-08,DY11 6RH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38765300,-2.26269800
24436427,192500,2019-10-01,DY11 6RH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38765300,-2.26269800
24637895,109950,2019-08-28,DY11 6RH,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38765300,-2.26269800
24688440,100000,2019-12-11,DY11 6RH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38765300,-2.26269800
24191710,336000,2019-06-11,DY11 6RL,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643100,-2.26003600
24191711,336000,2019-06-11,DY11 6RL,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643100,-2.26003600
24193687,336000,2019-06-11,DY11 6RL,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643100,-2.26003600
24782924,211000,2019-09-25,DY11 6RL,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643100,-2.26003600
24945514,96500,2019-06-28,DY11 6RL,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643100,-2.26003600
24639559,152500,2019-06-27,DY11 6RN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38600900,-2.25978400
25088334,128000,2019-03-14,DY11 6RR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38546500,-2.25772300
24868247,140000,2019-08-12,DY11 6RW,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38547900,-2.25947200
24599905,28000,2019-04-05,DY11 6RY,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38504600,-2.25182900
24782916,65000,2019-04-04,DY11 6RY,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38504600,-2.25182900
24444398,104950,2019-08-30,DY11 6SP,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38440900,-2.25993600
24649332,180000,2019-04-26,DY11 6SQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38434700,-2.25933300
25124221,95000,2019-12-13,DY11 6SQ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38434700,-2.25933300
24639571,122000,2019-08-30,DY11 6SY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38429000,-2.25232400
24569610,103000,2019-05-24,DY11 6TE,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38344200,-2.25196300
24418324,159000,2019-11-04,DY11 6TF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38276700,-2.25422600
24365674,200000,2019-02-07,DY11 6TG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38507900,-2.25147300
24651446,129000,2019-11-28,DY11 6TN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38669500,-2.25448300
24372286,75000,2019-01-11,DY11 6TP,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38510300,-2.25279500
24460343,267000,2019-04-12,DY11 6TP,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38510300,-2.25279500
24962255,110000,2019-09-09,DY11 6TP,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38510300,-2.25279500
24570240,120000,2019-07-22,DY11 6TR,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38538400,-2.25353600
24651814,150000,2019-12-16,DY11 6TS,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38392700,-2.25401200
24943527,127000,2019-07-18,DY11 6TS,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38392700,-2.25401200
24222255,150000,2019-04-12,DY11 6TU,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38418500,-2.25508600
24279957,162500,2019-03-29,DY11 6TU,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38418500,-2.25508600
24800268,84000,2019-12-16,DY11 6TU,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38418500,-2.25508600
24442402,115000,2019-10-11,DY11 6TX,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38487900,-2.25844000
24858433,128000,2019-08-30,DY11 6TX,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38487900,-2.25844000
24649807,120000,2019-11-22,DY11 6TY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38502800,-2.25616300
24958189,87000,2019-10-01,DY11 6UB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38494200,-2.25425300
24528293,110000,2019-07-02,DY11 6UE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38634200,-2.25574500
25018512,135000,2019-02-01,DY11 6UE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38634200,-2.25574500
24855876,135000,2019-03-08,DY11 6UF,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38617900,-2.25596400
25087605,128000,2019-01-29,DY11 6UG,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38603300,-2.25718300
24864250,142000,2019-09-17,DY11 6UQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38585400,-2.25656500
25059718,158000,2019-09-04,DY11 6UQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38585400,-2.25656500
25146185,135000,2019-11-07,DY11 6UQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38585400,-2.25656500
24279946,184000,2019-03-22,DY11 6US,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24442418,185000,2019-10-25,DY11 6US,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24643512,177500,2019-08-23,DY11 6US,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24695962,142500,2019-11-15,DY11 6US,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24987866,178500,2019-07-19,DY11 6US,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24989799,186000,2019-09-27,DY11 6US,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38227500,-2.25294500
24187103,145000,2019-04-26,DY11 6UU,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38817700,-2.25089200
24418598,355000,2019-05-03,DY11 6XB,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38937800,-2.25661500
24688438,185000,2019-11-29,DY11 6XE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38906300,-2.25484500
24796303,170000,2019-11-29,DY11 6XE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38906300,-2.25484500
24798286,180000,2019-12-18,DY11 6XE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38906300,-2.25484500
24710278,420000,2019-11-22,DY11 6XJ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38998400,-2.25737800
24856577,123000,2019-03-15,DY11 6XS,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39017000,-2.26064600
24857001,100000,2019-02-12,DY11 6XT,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38987100,-2.26139300
24862872,120000,2019-06-17,DY11 6XT,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38987100,-2.26139300
24583667,134500,2019-05-24,DY11 6XU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38992800,-2.26029100
24275620,158000,2019-03-08,DY11 6XY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38961000,-2.26181800
24374291,175000,2019-01-25,DY11 6XY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38961000,-2.26181800
24641533,150000,2019-08-23,DY11 6XY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38961000,-2.26181800
24276756,110000,2019-03-29,DY11 6YH,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38852400,-2.25688900
24322890,122000,2019-07-22,DY11 6YH,T,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38852400,-2.25688900
25070102,70000,2019-06-28,DY11 6YH,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38852400,-2.25688900
25142918,90000,2019-09-09,DY11 6YH,T,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38852400,-2.25688900
25150482,115000,2019-09-20,DY11 6YH,T,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38852400,-2.25688900
25124225,107500,2019-12-10,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25161696,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25174581,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25174582,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25174583,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25174584,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
25174585,100000,2019-07-03,DY11 6YJ,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38968100,-2.25807100
24854487,277000,2019-08-23,DY11 6YU,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38788800,-2.25997100
24187087,141000,2019-04-04,DY11 7AB,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37723500,-2.25570700
24655228,190000,2019-12-02,DY11 7AB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37723500,-2.25570700
24857789,332500,2019-02-01,DY11 7AB,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37723500,-2.25570700
24374602,154000,2019-01-25,DY11 7AD,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37500200,-2.25508800
24278773,155000,2019-04-05,DY11 7AE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37518900,-2.25589700
24300673,141950,2019-11-22,DY11 7AE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37518900,-2.25589700
24693649,100000,2019-12-19,DY11 7AF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37486400,-2.25648200
24635917,143000,2019-09-06,DY11 7AG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37400700,-2.25599700
24204233,132000,2019-04-25,DY11 7AL,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37538800,-2.25757700
24546499,186000,2019-07-19,DY11 7AN,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37595100,-2.25700300
24564967,175000,2019-07-23,DY11 7AN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37595100,-2.25700300
24857397,160000,2019-02-25,DY11 7AN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37595100,-2.25700300
25049872,170000,2019-10-10,DY11 7AN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37595100,-2.25700300
24622862,240000,2019-10-08,DY11 7AP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37519900,-2.26139500
24853467,145500,2019-02-15,DY11 7AQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37371300,-2.25699000
24856992,180000,2019-03-14,DY11 7AQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37371300,-2.25699000
24222261,190000,2019-02-19,DY11 7AX,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37056900,-2.25569400
24531342,185000,2019-01-11,DY11 7BD,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37794400,-2.25832200
24208265,145000,2019-04-29,DY11 7BG,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37486700,-2.25952300
24279192,129000,2019-02-28,DY11 7BG,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37486700,-2.25952300
24516319,133000,2019-05-10,DY11 7BG,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37486700,-2.25952300
25154419,625000,2019-08-22,DY11 7BG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37486700,-2.25952300
24189074,107000,2019-04-04,DY11 7BQ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37468100,-2.26012800
24299924,115000,2019-12-19,DY11 7BQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37468100,-2.26012800
24279949,171000,2019-03-08,DY11 7BS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37013500,-2.26479800
24699615,152000,2019-11-19,DY11 7BY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36909500,-2.27150300
24856980,145000,2019-03-07,DY11 7BY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36909500,-2.27150300
25013053,132000,2019-01-25,DY11 7BY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36909500,-2.27150300
24276030,190000,2019-03-29,DY11 7DA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37002600,-2.25710100
24780934,165718,2019-10-03,DY11 7DG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36999300,-2.26199500
24782897,165718,2019-10-03,DY11 7DG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36999300,-2.26199500
24782898,165718,2019-10-03,DY11 7DG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36999300,-2.26199500
24782899,165718,2019-10-03,DY11 7DG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36999300,-2.26199500
24782902,165718,2019-10-03,DY11 7DG,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36999300,-2.26199500
24717007,200000,2019-11-01,DY11 7DP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37039900,-2.26139600
24782903,1657180,2019-10-03,DY11 7DP,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37039900,-2.26139600
24780935,165718,2019-10-03,DY11 7DQ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032500,-2.26205600
24782904,165718,2019-10-03,DY11 7DQ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032500,-2.26205600
24782905,165718,2019-10-03,DY11 7DQ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032500,-2.26205600
24992654,155000,2019-12-13,DY11 7DR,T,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032000,-2.26054300
24992664,85250,2019-12-13,DY11 7DR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032000,-2.26054300
25126252,190000,2019-07-26,DY11 7DS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36934800,-2.25891800
24275933,212000,2019-02-28,DY11 7DT,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37056500,-2.25760300
24740823,190000,2019-12-13,DY11 7DT,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37056500,-2.25760300
24275627,200000,2019-02-08,DY11 7DU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36977600,-2.25635000
24653401,195000,2019-11-18,DY11 7DU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36977600,-2.25635000
24968292,255000,2019-08-30,DY11 7DW,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37032800,-2.25494300
24733608,8500,2019-04-25,DY11 7DY,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.35896400,-2.27481900
24843234,7950000,2019-07-08,DY11 7DY,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.35896400,-2.27481900
25148510,143500,2019-10-25,DY11 7EB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36841200,-2.26740200
24442425,130000,2019-11-14,DY11 7EE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36868300,-2.27103100
24583668,100000,2019-05-24,DY11 7EE,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36868300,-2.27103100
24848626,125000,2019-08-22,DY11 7EF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36878600,-2.26918100
25086778,140000,2019-02-22,DY11 7EG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36793700,-2.27090900
24943529,100000,2019-06-21,DY11 7EJ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36738300,-2.27300600
25051876,115000,2019-09-30,DY11 7EN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36517200,-2.27302100
24735501,145000,2019-01-14,DY11 7EP,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36556200,-2.27341000
24193880,138000,2019-04-01,DY11 7EQ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36726900,-2.26999800
24693968,147000,2019-12-10,DY11 7ET,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36432700,-2.27451800
24790413,135000,2019-02-15,DY11 7EU,S,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36324600,-2.27570100
24856998,120000,2019-02-15,DY11 7EU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36324600,-2.27570100
24929047,110000,2019-08-19,DY11 7FF,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.35898400,-2.27013500
25130265,400000,2019-03-29,DY11 7FS,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33241000,-2.23616100
25130270,655000,2019-05-24,DY11 7FS,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33241000,-2.23616100
24661648,2760000,2019-05-03,DY11 7FW,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37090400,-2.25466700
24296632,155000,2019-11-29,DY11 7HB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36360000,-2.27789100
25012633,135000,2019-01-18,DY11 7HB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36360000,-2.27789100
24856562,145000,2019-03-08,DY11 7HF,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36712800,-2.27626900
24844642,145000,2019-05-07,DY11 7HH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36879300,-2.27395400
24566967,227500,2019-07-15,DY11 7JA,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37462900,-2.26731100
24941517,96500,2019-05-29,DY11 7JL,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37105200,-2.26692200
24641547,117000,2019-09-04,DY11 7JN,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37223800,-2.26311000
24274751,155000,2019-03-18,DY11 7JS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37445500,-2.26451900
24373868,181000,2019-02-05,DY11 7JS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37445500,-2.26451900
24653297,193000,2019-08-23,DY11 7JS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37445500,-2.26451900
24855862,172000,2019-02-28,DY11 7JS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37445500,-2.26451900
24935583,162500,2019-06-28,DY11 7JS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37445500,-2.26451900
25032280,385000,2019-10-07,DY11 7LD,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33141500,-2.23225600
24738652,220000,2019-03-08,DY11 7NA,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37511500,-2.27078100
25152463,152500,2019-09-27,DY11 7ND,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37573600,-2.27057900
24925550,141500,2019-05-24,DY11 7NY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37184000,-2.27225900
24929529,116000,2019-05-24,DY11 7NY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37184000,-2.27225900
24697638,118000,2019-11-15,DY11 7PE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37472500,-2.26867800
24944398,106000,2019-08-01,DY11 7PE,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37472500,-2.26867800
24733601,590000,2019-06-20,DY11 7PZ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36431600,-2.26792400
24362162,210000,2019-01-04,DY11 7QN,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.35888900,-2.26632000
24197709,1650000,2019-06-03,DY11 7RA,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36605800,-2.24401100
24252916,270000,2019-08-23,DY11 7RA,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36605800,-2.24401100
24365978,610000,2019-02-19,DY11 7RA,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36605800,-2.24401100
24599899,2400000,2019-11-20,DY11 7RA,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36605800,-2.24401100
24842655,410000,2019-07-30,DY11 7SA,D,N,F,,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.35807900,-2.23755000
24805052,352000,2019-10-09,DY11 7SE,O,N,F,TORTON,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.35048000,-2.23388300
24460349,876000,2019-03-29,DY11 7SZ,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.36684700,-2.24072500
24534846,415000,2019-08-05,DY11 7TA,D,N,F,HARTLEBURY,KIDDERMINSTER,WYCHAVON,WORCESTERSHIRE,England,52.33442400,-2.22932200
